CHR,POS1,POS2,PHENE,PHENE_CATEGORY,SINGLE_GENE_TRAIT_OR_DISORDER,DISEASE_RELATED,GENE_SYMBOL,GENE_DESCRIPTION,PHENE_URL,GENE_DETAILS_URL,BREEDS
2,71930048,71960986,"Polioencephalopathy, MECR-related",Nervous system phene,yes,yes,MECR,mitochondrial trans-2-enoyl-CoA reductase,https://www.omia.org/OMIA002814/9615/,https://www.omia.org/gene398298860/,VBO_0200512
,,,Woolly hair,Integument (skin) phene,unknown,no,,,https://www.omia.org/OMIA001256/9615/,,
6,47763689,47960683,"Multiple ocular defects, COL11A1-related",Vision / eye phene,yes,yes,COL11A1,collagen type XI alpha 1 chain,https://www.omia.org/OMIA002811/9615/,https://www.omia.org/gene398298857/,VBO_0200969
,,,Amelia,Limbs / fins / digit / tail phene,unknown,yes,,,https://www.omia.org/OMIA000587/9615/,,
,,,Anencephaly/Exencephaly,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000044/9615/,,
,,,Entropion,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000337/9615/,,"VBO_0200062, VBO_0200351, VBO_0201089, VBO_0201223"
,,,Keratoconjunctivitis sicca,Vision / eye phene,no,yes,,,https://www.omia.org/OMIA002393/9615/,,
20,5667219,5661948,"Retinal atrophy, progressive, autosomal dominant, RHO-related",Vision / eye phene,yes,yes,RHO,rhodopsin,https://www.omia.org/OMIA001346/9615/,https://www.omia.org/gene493763/,"VBO_0200253, VBO_0200492"
,,,"Trichiasis, caruncular",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002809/9615/,,VBO_0201223
13,1253509,1988060,Trapped Neutrophil Syndrome,Haematopoietic system phene,yes,yes,VPS13B,vacuolar protein sorting 13 homolog B (yeast),https://www.omia.org/OMIA001428/9615/,https://www.omia.org/gene27951711/,VBO_0200193
,,,Complex vertebral malformation,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA001340/9615/,,VBO_0201455
X,126170925,126024520,Haemophilia A,Haematopoietic system phene,yes,yes,F8,"coagulation factor VIII, procoagulant component",https://www.omia.org/OMIA000437/9615/,https://www.omia.org/gene403875/,"VBO_0200147, VBO_0200193, VBO_0200210, VBO_0200372, VBO_0200577, VBO_0200583, VBO_0200610, VBO_0200702, VBO_0200800, VBO_0200896, VBO_0200969, VBO_0201048, VBO_0201135, VBO_0201233, VBO_0201401"
1,111058288,111055483,"Hyperlipidaemia/atherosclerosis, APOE-related",Homeostasis / metabolism phene,yes,no,APOE,apolipoprotein E,https://www.omia.org/OMIA002063/9615/,https://www.omia.org/gene388244913/,
5,61791984,61808701,"Parkinson disease, PARK7-related",Nervous system phene,yes,yes,PARK7,parkinson protein 7,https://www.omia.org/OMIA002488/9615/,https://www.omia.org/gene388247328/,
10,17395273,17348145,Phelan-McDermid syndrome,Behaviour / neurological phene,yes,yes,SHANK3,SH3 and multiple ankyrin repeat domains 3,https://www.omia.org/OMIA002402/9615/,https://www.omia.org/gene388243383/,
,,,Polyarthritis,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA000805/9615/,,VBO_0200406
37,628235,623197,Muscular hypertrophy (double muscling),Muscle phene,yes,no,MSTN,myostatin,https://www.omia.org/OMIA000683/9615/,https://www.omia.org/gene26535682/,VBO_0201421
,,,Polyendocrine syndrome,Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,,,https://www.omia.org/OMIA002797/9615/,,
22,30880658,30887978,"Neuronal ceroid lipofuscinosis, 5",Lysosomal storage disease,yes,yes,CLN5,"ceroid-lipofuscinosis, neuronal 5",https://www.omia.org/OMIA001482/9615/,https://www.omia.org/gene485498/,"VBO_0200088, VBO_0200193, VBO_0200610"
,,,Retinoschisis,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA001185/9615/,,VBO_0200800
38,22234321,22263231,"Ataxia, cerebellar, KCNJ10-related",Nervous system phene,yes,yes,KCNJ10,"potassium channel, inwardly rectifying subfamily J, member 10",https://www.omia.org/OMIA002089/9615/,https://www.omia.org/gene388253587/,"VBO_0200144, VBO_0200147, VBO_0200406, VBO_0200724, VBO_0200987, VBO_0201145, VBO_0201258"
,,,"Myelopathy, fibrocartilaginous embolic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001120/9615/,,"VBO_0200161, VBO_0200210, VBO_0200442, VBO_0200577, VBO_0200610, VBO_0200623, VBO_0200706, VBO_0200800, VBO_0200896, VBO_0201143, VBO_0201217, VBO_0201296, VBO_0201448"
,,,"Rupture of the cranial cruciate ligament, susceptibility to",Skeleton phene (incl. short stature & teeth),no,yes,,,https://www.omia.org/OMIA001474/9615/,,"VBO_0200163, VBO_0200800, VBO_0200938, VBO_0201143, VBO_0201296"
20,54997233,54999275,Ventricular arrhythmias and sudden death,Cardiovascular system phene,unknown,yes,MICOS13,mitochondrial contact site and cristae organizing system subunit 13,https://www.omia.org/OMIA001040/9615/,https://www.omia.org/gene388245149/,"VBO_0200210, VBO_0200577, VBO_0200819, VBO_0201135"
,,,Dentinogenesis imperfecta,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002792/9615/,,VBO_0200800
,,,"Vena cava defect, generic",Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA002791/9615/,,
,,,Uveodermatological syndrome,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002787/9615/,,
,,,Acrodermatitis enteropathica,Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA000593/9615/,,
,,,Body weight,Growth / size / body region phene,unknown,no,,,https://www.omia.org/OMIA002077/9615/,,
,,,"Cardiomyopathy, arrhythmogenic left ventricular",Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA002588/9615/,,VBO_0200520
,,,"Chromosomal abnormality, generic",Chromosomal disorder,unknown,yes,,,https://www.omia.org/OMIA002657/9615/,,
,,,Infertility,Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA000562/9615/,,
,,,Macrothrombocytopenia,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA002143/9615/,,VBO_0200010
,,,"Melanoma, congenital",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA000634/9615/,,
,,,Menkes disease,Liver/biliary system phene,unknown,unknown,,,https://www.omia.org/OMIA000640/9615/,,
,,,"Neurofibromatosis, generic",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA000716/9615/,,
,,,"Retinal atrophy - Rod-cone dysplasia, CRX related",Vision / eye phene,unknown,unknown,,,https://www.omia.org/OMIA000881/9615/,,
,,,Sacral agenesis,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002420/9615/,,
,,,"Cyclic guanosine monophosphate (cGMP) concentration, reduced",Homeostasis / metabolism phene,unknown,no,,,https://www.omia.org/OMIA002774/9615/,,
,,,"Lymphoma, B-cell, susceptibility to",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA002586/9615/,,
,,,"Cholelithiasis, susceptibility to",Liver/biliary system phene,unknown,yes,,,https://www.omia.org/OMIA002782/9615/,,
,,,"Adaptation, environment, generic",Normal phene,unknown,no,,,https://www.omia.org/OMIA002637/9615/,,
,,,"Colonic agenesis, congenital partial",Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA002781/9615/,,
25,15344721,15434496,"Ataxia, spastic, SACS-related",Nervous system phene,yes,yes,SACS,sacsin molecular chaperone,https://www.omia.org/OMIA002780/9615/,https://www.omia.org/gene388245606/,VBO_0200629
,,,"Lymphoma, generic",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA001733/9615/,,"VBO_0200193, VBO_0200408, VBO_0200442"
20,49964867,49980270,"Mannosidosis, alpha",Lysosomal storage disease,yes,yes,MAN2B1,"mannosidase, alpha, class 2B, member 1",https://www.omia.org/OMIA000625/9615/,https://www.omia.org/gene388251065/,VBO_0200442
9,6719394,6725404,"Lethality, BTBD17-related",Mortality / aging (incl. embryonic lethal),yes,yes,BTBD17,BTB (POZ) domain containing 17,https://www.omia.org/OMIA002132/9615/,https://www.omia.org/gene388249908/,VBO_0200583
,,,"Sex chromosome difference of sexual development, generic",Reproductive system phene,no,yes,,,https://www.omia.org/OMIA002776/9615/,,
,,,"XY difference of sexual development, generic",Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA001601/9615/,,VBO_0201448
1,73607891,73642437,"XY difference of sexual development, HSD17B3-related",Reproductive system phene,yes,yes,HSD17B3,hydroxysteroid (17-beta) dehydrogenase 3,https://www.omia.org/OMIA002777/9615/,https://www.omia.org/gene388302837/,VBO_0200406
9,59379513,59404555,"XY sex reversal, NR5A1-related",Reproductive system phene,yes,yes,NR5A1,,https://www.omia.org/OMIA002296/9615/,https://www.omia.org/gene398298769/,VBO_0201448
,,,Inflammatory bowel disease,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA001687/9615/,,"VBO_0200193, VBO_0200210, VBO_0200408, VBO_0201455, VBO_0200577, VBO_0201143, VBO_0201401"
26,39359420,39447205,Colorectal hamartomatous polyposis and ganglioneuromatosis,Neoplasm,yes,yes,PTEN,phosphatase and tensin homolog,https://www.omia.org/OMIA001515/9615/,https://www.omia.org/gene403832/,"VBO_0200611, VBO_0200623"
25,48438226,48356794,"Muscular dystrophy, Ullrich type, COL6A3-related",Muscle phene,yes,yes,COL6A3,"collagen, type VI, alpha 3",https://www.omia.org/OMIA002274/9615/,https://www.omia.org/gene388199093/,"VBO_0200055, VBO_0200800"
,,,Cleft lip and palate,Craniofacial phene,yes,yes,,,https://www.omia.org/OMIA001714/9615/,,"VBO_0200210, VBO_0201113, VBO_0201296"
,,,Leg weakness,Limbs / fins / digit / tail phene,unknown,yes,,,https://www.omia.org/OMIA000585/9615/,,"VBO_0200206, VBO_0200485, VBO_0200800, VBO_0200896, VBO_0201233"
8,14570610,14327816,"Ataxia, cerebellar, RALGAPA1-related",Nervous system phene,yes,yes,RALGAPA1,"Ral GTPase activating protein, alpha subunit 1 (catalytic)",https://www.omia.org/OMIA002757/9615/,https://www.omia.org/gene388307002/,VBO_0200144
4,54612269,53696389,"Muscular dystrophy, limb-girdle, type R6 (LGMDR6)",Muscle phene,yes,yes,SGCD,"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)",https://www.omia.org/OMIA002122/9615/,https://www.omia.org/gene388306478/,"VBO_0200204, VBO_0200804"
,,,"Ehlers-Danlos syndrome, generic",Integument (skin) phene,yes,yes,,,https://www.omia.org/OMIA000327/9615/,,"VBO_0200408, VBO_0008023"
1,24331495,24326030,"Reduced hair shedding, MC5R-related",Integument (skin) phene,yes,no,MC5R,melanocortin 5 receptor,https://www.omia.org/OMIA002750/9615/,https://www.omia.org/gene388250420/,
,,,Gingival hypertrophy,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA000409/9615/,,VBO_0200210
8,59589663,59531522,Krabbe disease,Lysosomal storage disease,yes,yes,GALC,galactosylceramidase,https://www.omia.org/OMIA000578/9615/,https://www.omia.org/gene403916/,"VBO_0200090, VBO_0200126, VBO_0200131, VBO_0200183, VBO_0200267, VBO_0200427, VBO_0200702, VBO_0200902, VBO_0201051, VBO_0201143, VBO_0201415"
,,,External auditory canal atresia,Hearing / vestibular / ear phene,unknown,yes,,,https://www.omia.org/OMIA002751/9615/,,VBO_0200800
9,21026834,21012211,"Laryngeal paralysis and polyneuropathy, CNTNAP1-related",Nervous system phene,yes,yes,CNTNAP1,contactin associated protein 1,https://www.omia.org/OMIA002301/9615/,https://www.omia.org/gene388255222/,"VBO_0200800, VBO_0200819, VBO_0201117, VBO_0201160"
,,,"Cardiomyopathy, arrhythmogenic right ventricular",Cardiovascular system phene,no,yes,,,https://www.omia.org/OMIA000878/9615/,,VBO_0200210
18,47186461,47510762,"Long QT syndrome, KCNQ1-related",Cardiovascular system phene,yes,yes,KCNQ1,"potassium channel, voltage gated KQT-like subfamily Q, member 1",https://www.omia.org/OMIA002332/9615/,https://www.omia.org/gene388250219/,VBO_0200497
,,,"Pelvic organ prolapse, susceptibility to",Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA002581/9615/,,
,,,Brachycephalic obstructive airway syndrome,Respiratory system phene,no,yes,,,https://www.omia.org/OMIA000145/9615/,,
38,21323207,21328277,"Polyneuropathy, hypomyelinating, MPZ-related",Nervous system phene,yes,yes,MPZ,myelin protein zero,https://www.omia.org/OMIA002739/9615/,https://www.omia.org/gene388253604/,VBO_0200610
4,60283914,60388188,"Polyneuropathy, hypomyelinating, SH3TC2-related",Nervous system phene,yes,yes,SH3TC2,SH3 domain and tetratricopeptide repeats 2,https://www.omia.org/OMIA002740/9615/,https://www.omia.org/gene388253960/,VBO_0200610
,,,"Neoplasm, generic",Neoplasm,no,yes,,,https://www.omia.org/OMIA002587/9615/,,
,,,Pulmonary valve dysplasia,Cardiovascular system phene,no,yes,,,https://www.omia.org/OMIA002730/9615/,,"VBO_0200131, VBO_0200258, VBO_0201455"
,,,Thoracoabdominal syndrome,Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA002729/9615/,,VBO_0200985
17,19713398,19706608,Obesity,Adipose tissue phene,no,yes,POMC,proopiomelanocortin,https://www.omia.org/OMIA001258/9615/,https://www.omia.org/gene388199157/,"VBO_0200528, VBO_0200800"
17,19505567,19426953,Obesity,Adipose tissue phene,no,yes,ADCY3,adenylate cyclase 3,https://www.omia.org/OMIA001258/9615/,https://www.omia.org/gene388249697/,"VBO_0200528, VBO_0200800"
,,,Pelger-Huet anomaly,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA000783/9615/,,
6,39132038,39173761,Polycystic kidney disease,Renal / urinary system phene,yes,yes,PKD1,polycystic kidney disease 1 (autosomal dominant),https://www.omia.org/OMIA000807/9615/,https://www.omia.org/gene26644260/,"VBO_0200255, VBO_0200267, VBO_0200804, VBO_0201415"
27,5526748,5539570,Hyposegmentation of granulocytes,Haematopoietic system phene,yes,unknown,LMBR1L,limb development membrane protein 1-like,https://www.omia.org/OMIA002700/9615/,https://www.omia.org/gene388306979/,VBO_0200095
9,35007411,35151837,"Cerebellar abiotrophy, VMP1-related",Nervous system phene,yes,yes,VMP1,vacuole membrane protein 1,https://www.omia.org/OMIA002602/9615/,https://www.omia.org/gene388255333/,VBO_0201434
,,,Cerebellar cortical atrophy,Nervous system phene,yes,yes,,,https://www.omia.org/OMIA000177/9615/,,
,,,Cerebellar degeneration,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001221/9615/,,
,,,Cerebellar Purkinje cell degeneration,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000174/9615/,,
1,47837738,47786357,"Multiple system degeneration, SERAC1-related",Nervous system phene,yes,yes,SERAC1,serine active site containing 1,https://www.omia.org/OMIA001468/9615/,https://www.omia.org/gene388244778/,"VBO_0200345, VBO_0200688, VBO_0200764"
18,12406088,12453716,"Myeloencephalopathy, progressive degenerative, PNPLA8-related",Nervous system phene,yes,yes,PNPLA8,patatin-like phospholipase domain containing 8,https://www.omia.org/OMIA000827/9615/,https://www.omia.org/gene388244480/,VBO_0200095
20,51146788,51141597,Neurodegenerative vacuolar storage disease,Nervous system phene,yes,yes,ATG4D,"autophagy related 4D, cysteine peptidase",https://www.omia.org/OMIA001954/9615/,https://www.omia.org/gene388251083/,VBO_0200804
,,,Coloboma,Vision / eye phene,yes,yes,,,https://www.omia.org/OMIA000219/9615/,,
,,,Corneal dystrophy,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000230/9615/,,"VBO_0200131, VBO_0200583, VBO_0200602"
,,,Distichiasis,Vision / eye phene,no,yes,,,https://www.omia.org/OMIA001841/9615/,,"VBO_0200479, VBO_0200486, VBO_0200662, VBO_0201296, VBO_0201353"
27,20704954,20624441,Early retinal degeneration,Vision / eye phene,yes,yes,STK38L,serine/threonine kinase 38 like,https://www.omia.org/OMIA001297/9615/,https://www.omia.org/gene26583787/,VBO_0200955
,,,Ectropion,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000325/9615/,,
8,35799002,35801808,"Eye malformation, SIX6-related",Vision / eye phene,yes,yes,SIX6,SIX homeobox 6,https://www.omia.org/OMIA002208/9615/,https://www.omia.org/gene388255052/,VBO_0200610
,,,"Glaucoma, generic",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000411/9615/,,
-,-,-,"Glaucoma, primary closed-angle",Vision / eye phene,yes,yes,NEB,nebulin,https://www.omia.org/OMIA001871/9615/,https://www.omia.org/gene388244698/,"VBO_0200038, VBO_0200126, VBO_0200429"
17,52663276,52666350,Goniodysgenesis,Vision / eye phene,yes,yes,OLFML3,olfactomedin-like 3,https://www.omia.org/OMIA001223/9615/,https://www.omia.org/gene388249798/,"VBO_0200193, VBO_0201233"
,,,Iris sphincter dysplasia,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002599/9615/,,VBO_0200427
,,,Keratitis,Vision / eye phene,yes,yes,,,https://www.omia.org/OMIA001287/9615/,,VBO_0200638
6,77481101,77504927,Leber congenital amaurosis,Vision / eye phene,yes,yes,RPE65,retinal pigment epithelium-specific protein 65kDa,https://www.omia.org/OMIA001222/9615/,https://www.omia.org/gene403803/,VBO_0200234
1,49720525,49682496,Ligneous membranitis,Vision / eye phene,yes,yes,PLG,plasminogen,https://www.omia.org/OMIA002020/9615/,https://www.omia.org/gene388199107/,"VBO_0200442, VBO_0200610, VBO_0200856, VBO_0201198, VBO_0201448"
,,,Microphthalmia,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000649/9615/,,
28,8090965,8083216,"Microphthalmia, isolated, with coloboma",Vision / eye phene,yes,yes,RBP4,"retinol binding protein 4, plasma",https://www.omia.org/OMIA002151/9615/,https://www.omia.org/gene388245927/,VBO_0200703
,,,"Nystagmus, congenital",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000731/9615/,,
,,,"Optic nerve hypoplasia, bilateral",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000743/9615/,,"VBO_0200375, VBO_0201051"
,,,Persistent hyaloid remnants,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA001519/9615/,,VBO_0200095
7,9875980,9875369,"Retinal atrophy - Rod-cone dysplasia 2, RD3-related",Vision / eye phene,yes,yes,RD3,retinal degeneration 3,https://www.omia.org/OMIA001260/9615/,https://www.omia.org/gene3541705/,VBO_0200375
4,59584148,59644927,"Retinal atrophy - Rod-cone dysplasia 3, PDE6A-related",Vision / eye phene,yes,yes,PDE6A,"phosphodiesterase 6A, cGMP-specific, rod, alpha",https://www.omia.org/OMIA001314/9615/,https://www.omia.org/gene403620/,"VBO_0200290, VBO_0200345, VBO_0201043"
,,,"Retinal atrophy, progressive, X-linked, type 3",Vision / eye phene,yes,yes,,,https://www.omia.org/OMIA001517/9615/,,VBO_0200193
,,,Retinal detachment,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000275/9615/,,
,,,Vitreous degeneration,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002409/9615/,,"VBO_0200241, VBO_0200713, VBO_0201223"
10,45150463,45105862,"Achromatopsia-2, CNGA3-related",Vision / eye phene,yes,yes,CNGA3,cyclic nucleotide gated channel alpha 3,https://www.omia.org/OMIA001481/9615/,https://www.omia.org/gene388248616/,"VBO_0200577, VBO_0200800"
,,,"Glaucoma, primary open angle",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002046/9615/,,"VBO_0200038, VBO_0200131, VBO_0201220, VBO_0201223"
18,55534952,55522441,Multifocal retinopathy 1,Vision / eye phene,yes,yes,BEST1,bestrophin 1,https://www.omia.org/OMIA001444/9615/,https://www.omia.org/gene26588296/,"VBO_0200034, VBO_0200095, VBO_0200185, VBO_0200253, VBO_0200450, VBO_0200485, VBO_0200492, VBO_0200629, VBO_0200712, VBO_0201000"
18,55534952,55522441,Multifocal retinopathy 2,Vision / eye phene,yes,yes,BEST1,bestrophin 1,https://www.omia.org/OMIA001553/9615/,https://www.omia.org/gene26588296/,VBO_0200389
18,55534952,55522441,Multifocal retinopathy 3,Vision / eye phene,yes,yes,BEST1,bestrophin 1,https://www.omia.org/OMIA001554/9615/,https://www.omia.org/gene26588296/,"VBO_0200523, VBO_0200814"
32,30245558,30265027,"Night blindness, congenital stationary, LRIT3-related",Vision / eye phene,yes,yes,LRIT3,"leucine-rich repeat, immunoglobulin-like and transmembrane domains 3",https://www.omia.org/OMIA001486/9615/,https://www.omia.org/gene388305346/,VBO_0200131
17,23473219,23461566,Retinal atrophy - Rod-cone dysplasia 4,Vision / eye phene,yes,yes,PCARE,photoreceptor cilium actin regulator,https://www.omia.org/OMIA001575/9615/,https://www.omia.org/gene287044800/,"VBO_0200613, VBO_0200702, VBO_0000668, VBO_0201035, VBO_0201037, VBO_0201051, VBO_0201056, VBO_0201353"
2,61454518,61519006,"Retinal atrophy, progressive, CNGB1-related",Vision / eye phene,yes,yes,CNGB1,cyclic nucleotide gated channel beta 1,https://www.omia.org/OMIA002723/9615/,https://www.omia.org/gene388305794/,"VBO_0200985, VBO_0201015"
,,,"Retinal atrophy, progressive, generic",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000830/9615/,,
17,37111333,37223997,"Retinal atrophy, progressive, MERTK-related",Vision / eye phene,yes,yes,MERTK,"MER proto-oncogene, tyrosine kinase",https://www.omia.org/OMIA001932/9615/,https://www.omia.org/gene388249751/,VBO_0201316
6,55434279,55561973,Stargardt disease 1,Vision / eye phene,yes,yes,ABCA4,"ATP-binding cassette, sub-family A (ABC1), member 4",https://www.omia.org/OMIA002179/9615/,https://www.omia.org/gene44463606/,VBO_0200800
18,53896895,53879047,"Leukocyte adhesion deficiency, type III",Immune system phene,yes,yes,FERMT3,fermitin family member 3,https://www.omia.org/OMIA001525/9615/,https://www.omia.org/gene23858892/,"VBO_0200577, VBO_0201143"
10,27290620,27351106,"Neuroaxonal dystrophy, PLA2G6-related",Nervous system phene,yes,yes,PLA2G6,"phospholipase A2, group VI (cytosolic, calcium-independent)",https://www.omia.org/OMIA002105/9615/,https://www.omia.org/gene388248558/,VBO_0200985
25,45060350,45103430,"Retinal atrophy, progressive, SAG-related",Vision / eye phene,yes,yes,SAG,S-antigen; retina and pineal gland (arrestin),https://www.omia.org/OMIA001876/9615/,https://www.omia.org/gene403906/,VBO_0200120
16,46700923,46683089,Factor XI deficiency,Haematopoietic system phene,yes,yes,F11,coagulation factor XI,https://www.omia.org/OMIA000363/9615/,https://www.omia.org/gene3476214/,"VBO_0200497, VBO_0200629, VBO_0200764"
,,,"Nephritis, autosomal dominant",Renal / urinary system phene,yes,yes,,,https://www.omia.org/OMIA001114/9615/,,"VBO_0200255, VBO_0200427"
25,40223035,40097773,"Nephropathy, COL4A4 related",Renal / urinary system phene,yes,yes,COL4A4,"collagen, type IV, alpha 4",https://www.omia.org/OMIA002618/9615/,https://www.omia.org/gene403841/,"VBO_0200486, VBO_0200497"
37,30888770,30912784,"Neuronal ceroid lipofuscinosis, 8",Lysosomal storage disease,yes,yes,CLN8,"ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)",https://www.omia.org/OMIA001506/9615/,https://www.omia.org/gene488558/,"VBO_0200023, VBO_0200095, VBO_0200495, VBO_0200583, VBO_0201171"
13,44464133,44430864,"Retinal atrophy, progressive, CNGA1-related",Vision / eye phene,yes,yes,CNGA1,cyclic nucleotide gated channel alpha 1,https://www.omia.org/OMIA001977/9615/,https://www.omia.org/gene403891/,VBO_0201217
2,19652419,19672996,"Centronuclear myopathy, HACD1-related",Muscle phene,yes,yes,HACD1,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A",https://www.omia.org/OMIA001374/9615/,https://www.omia.org/gene574011/,VBO_0200800
5,9346109,9323545,"Craniomandibular osteopathy, SLC37A2-related",Craniofacial phene,yes,yes,SLC37A2,"solute carrier family 37 (glucose-6-phosphate transporter), member 2",https://www.omia.org/OMIA002244/9615/,https://www.omia.org/gene388254025/,"VBO_0200126, VBO_0200267, VBO_0201198, VBO_0201415"
,,,Hyperparathyroidism,Endocrine / exocrine gland phene (incl mammary gland),yes,yes,,,https://www.omia.org/OMIA000508/9615/,,"VBO_0200577, VBO_0200759"
18,34033703,33993703,Hypocatalasia,Homeostasis / metabolism phene,yes,yes,CAT,catalase,https://www.omia.org/OMIA001138/9615/,https://www.omia.org/gene403474/,"VBO_0200047, VBO_0200131, VBO_0200490, VBO_0200660, VBO_0201051, VBO_0201374"
18,17253389,17307355,"Leukoencephalomyelopathy, NAPEPLD-related",Nervous system phene,yes,yes,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D,https://www.omia.org/OMIA001788/9615/,https://www.omia.org/gene389415332/,"VBO_0200623, VBO_0200819, VBO_0201143"
7,53971999,53918314,"Xanthinuria, type II",Renal / urinary system phene,yes,yes,MOCOS,molybdenum cofactor sulfurase,https://www.omia.org/OMIA001819/9615/,https://www.omia.org/gene388254904/,"VBO_0200309, VBO_0200406, VBO_0200486, VBO_0200862"
5,60152631,60022493,"Retinal atrophy - Cone-rod dystrophy, NPHP4-related",Vision / eye phene,yes,yes,NPHP4,nephronophthisis 4,https://www.omia.org/OMIA001455/9615/,https://www.omia.org/gene23862912/,"VBO_0200411, VBO_0200421"
,,,Cervical vertebral compressive myelopathy,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA001894/9615/,,"VBO_0200197, VBO_0200442, VBO_0200623, VBO_0200867"
,,,Cone degeneration,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002715/9615/,,
,,,Haemangiosarcoma,Neoplasm,unknown,yes,,,https://www.omia.org/OMIA001813/9615/,,"VBO_0200442, VBO_0200577, VBO_0200610"
16,46736876,46683089,Prekallikrein deficiency,Haematopoietic system phene,yes,yes,KLKB1,"kallikrein B, plasma (Fletcher factor) 1",https://www.omia.org/OMIA000819/9615/,https://www.omia.org/gene26582224/,"VBO_0200351, VBO_0201223"
3,88754615,89880267,"Ataxia, cerebellar, KCNIP4-related",Nervous system phene,yes,yes,KCNIP4,Kv channel interacting protein 4,https://www.omia.org/OMIA002240/9615/,https://www.omia.org/gene388246955/,VBO_0200953
14,19699099,19734901,"Osteogenesis imperfecta, COL1A2-related",Skeleton phene (incl. short stature & teeth),yes,yes,COL1A2,"collagen, type I, alpha 2",https://www.omia.org/OMIA002112/9615/,https://www.omia.org/gene26536015/,"VBO_0200131, VBO_0200361, VBO_0200804"
4,74344944,74373772,"Coat colour, albinism, oculocutaneous type IV",Pigmentation phene,yes,yes,SLC45A2,"solute carrier family 45, member 2",https://www.omia.org/OMIA001821/9615/,https://www.omia.org/gene388253987/,"VBO_0200253, VBO_0200442, VBO_0200824, VBO_0200994, VBO_0201043"
13,47717855,47799689,Gastrointestinal stromal tumour,Neoplasm,yes,yes,KIT,v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog,https://www.omia.org/OMIA001516/9615/,https://www.omia.org/gene403811/,
13,62348334,62087170,Upper airway syndrome,Respiratory system phene,unknown,yes,ADAMTS3,"ADAM metallopeptidase with thrombospondin type 1 motif, 3",https://www.omia.org/OMIA001893/9615/,https://www.omia.org/gene388249186/,VBO_0200962
24,44469667,44524884,"ACTH-independent adrenal Cushing syndrome, somatic",Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,GNAS,GNAS complex locus,https://www.omia.org/OMIA001937/9615/,https://www.omia.org/gene388199395/,
,,,"Adrenal hyperplasia, congenital, due to 11-beta hydroxylase deficiency",Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,,,https://www.omia.org/OMIA001661/9615/,,
